u,v,key,elevation,elevation_gain
2613364425,59720964,0,215.0,-7.0
2613364439,2613364441,0,227.0,-2.0
2613364439,2613364425,0,222.0,-2.0
2613364439,253711509,0,225.0,-2.0
2613364441,59720967,0,219.0,8.0
2613364441,253711509,0,221.0,8.0
2613364441,2613364439,0,227.0,8.0
2613365621,3640342345,0,244.0,-9.0
2613365621,262340960,0,238.0,-9.0
2613365621,2284431781,0,235.0,-9.0
2613366109,1395939241,0,219.0,6.0
2613366109,253710759,0,226.0,6.0
2613366109,322963544,0,225.0,6.0
2613366137,2613366145,0,222.0,0.0
2613366145,271796070,0,217.0,5.0
2613366145,271796074,0,222.0,5.0
2613366145,2613366137,0,222.0,5.0
2613521290,20276015,0,248.0,3.0
2613521290,2613521294,0,250.0,3.0
2613521290,419864096,0,251.0,3.0
2613521294,2613521290,0,250.0,0.0
2623320619,2623320630,0,285.0,0.0
2623320630,2623320633,0,284.0,1.0
2623320630,2371133923,0,281.0,1.0
2623320630,2623320619,0,285.0,1.0
2623320633,2623320630,0,284.0,0.0
2625221867,5543614020,0,270.0,-2.0
2625221867,5543614019,0,269.0,-2.0
2625221867,1595479091,0,269.0,-2.0
2625221867,1595479091,1,268.0,-2.0
2628958487,1392887894,0,228.0,0.0
2631705885,1184146937,0,351.0,-3.0
2631705885,1288826113,0,369.0,-3.0
2631705885,254970612,0,348.0,-3.0
2631705886,1184146917,0,389.0,8.0
2631705886,1184146917,1,396.0,8.0
2631705886,130247304,0,397.0,8.0
2631705888,130247304,0,391.0,1.0
2631705888,130247041,0,385.0,1.0
2631705888,417890322,0,392.0,1.0
2639442354,482765166,0,435.0,-1.0
2639442354,6114170713,0,433.0,-1.0
2639442354,529085156,0,435.0,-1.0
2639442354,3354524577,0,434.0,-1.0
2639452410,6114108720,0,427.0,0.0
2639452410,168369440,0,427.0,0.0
2639452410,255126889,0,427.0,0.0
2642192058,2642192065,0,431.0,0.0
2642192058,2642192070,0,430.0,0.0
2642192058,482765166,0,431.0,0.0
2642192061,529085156,0,434.0,0.0
2642192065,2642192058,0,431.0,0.0
2642192070,2642192058,0,430.0,-1.0
2642192070,5429661643,0,430.0,-1.0
2642192070,6114170713,0,434.0,-1.0
2642192070,261895520,0,429.0,-1.0
2646299007,1447160679,0,308.0,-1.0
2646299007,3482462635,0,307.0,-1.0
2648283333,2648283350,0,372.0,0.0
2648283350,660055,0,357.0,19.0
2648283350,2648283333,0,372.0,19.0
2648283350,497196090,0,376.0,19.0
2648283411,253111793,0,320.0,0.0
2661145132,54829255,0,276.0,0.0
2662922578,765871376,0,462.0,1.0
2662922578,9977498596,0,463.0,1.0
2662922578,9977498596,1,463.0,1.0
2669229345,2669278617,0,310.0,-1.0
2669229345,1626160303,0,310.0,-1.0
2669229345,2669243660,0,309.0,-1.0
2669243657,2669243660,0,306.0,0.0
2669243660,55586373,0,306.0,3.0
2669243660,2669243657,0,306.0,3.0
2669243660,2669229345,0,309.0,3.0
2669278617,2669229345,0,310.0,0.0
2670027753,3744390677,0,303.0,-10.0
2670027753,3511072355,0,304.0,-10.0
2670027753,3744665630,0,293.0,-10.0
2672861245,1328837919,0,225.0,-4.0
2672861245,1429022649,0,221.0,-4.0
2672861325,1360434926,0,288.0,0.0
2676181788,3004198554,0,230.0,0.0
2677602756,2677602758,0,294.0,0.0
2677602756,245975036,0,292.0,0.0
2677602756,3651261409,0,294.0,0.0
2677602758,245979978,0,298.0,1.0
2677602758,2677602756,0,294.0,1.0
2677602758,2677662684,0,299.0,1.0
2677662610,1296964619,0,290.0,-1.0
2677662610,1596835762,0,297.0,-1.0
2677662610,343454278,0,289.0,-1.0
2677662684,2677602758,0,299.0,0.0
2680670206,2680670207,0,290.0,0.0
2680670206,3020980024,0,290.0,0.0
2680670206,3020979957,0,290.0,0.0
2680670207,3020685556,0,290.0,-5.0
2680670207,2680670206,0,290.0,-5.0
2680670207,4228965453,0,285.0,-5.0
2680670208,3020685556,0,280.0,0.0
2681255728,8738859081,0,428.0,0.0
2681255728,8738859091,0,428.0,0.0
2681255728,8738859082,0,428.0,0.0
2682487631,270362146,0,428.0,0.0
2682487675,680464610,0,428.0,0.0
2682487675,680464610,1,428.0,0.0
2682487675,8868147022,0,428.0,0.0
2686684677,2686684689,0,220.0,-1.0
2686684677,2686684689,1,218.0,-1.0
2686684677,2686684704,0,219.0,-1.0
2686684689,2686684677,0,220.0,2.0
2686684689,2686684677,1,218.0,2.0
2686684689,2686684704,0,222.0,2.0
2686684704,2686684689,0,222.0,0.0
2686684704,2686684677,0,219.0,0.0
2686684704,440793913,0,222.0,0.0
2687484840,258891563,0,453.0,0.0
2687484840,107871673,0,449.0,0.0
2687484840,258891572,0,453.0,0.0
2688587585,245777504,0,240.0,1.0
2688587585,245777526,0,239.0,1.0
2688587585,325921388,0,241.0,1.0
2700223675,3556492979,0,266.0,0.0
2700223675,5606315387,0,267.0,0.0
2700223675,4197494494,0,266.0,0.0
2702789700,1093424744,0,248.0,0.0
2706901158,247927649,0,472.0,5.0
2706901158,6265350760,0,472.0,5.0
2706901158,8922954887,0,477.0,5.0
2710444092,254320950,0,453.0,0.0
2710930331,2710930337,0,390.0,0.0
2710930337,590072,0,396.0,-6.0
2710930337,590054,0,415.0,-6.0
2710930337,2710930331,0,390.0,-6.0
2711510720,3836684308,0,223.0,0.0
2711510720,9196560287,0,223.0,0.0
2711510720,9196560287,1,223.0,0.0
2711520319,21097725,0,225.0,0.0
2712308792,248852815,0,228.0,-5.0
2712308792,940735628,0,226.0,-5.0
2712308792,45186808,0,223.0,-5.0
2712308793,248852815,0,229.0,0.0
2720393067,7914211,0,276.0,-2.0
2720393067,3298534568,0,276.0,-2.0
2720393067,5534189740,0,274.0,-2.0
2722085756,1073572964,0,337.0,0.0
2722108026,2722108030,0,346.0,-2.0
2722108026,4070458021,0,346.0,-2.0
2722108026,313991483,0,344.0,-2.0
2722108030,2722108026,0,346.0,0.0
2723481830,26749804,0,224.0,-2.0
2723481830,13887977,0,222.0,-2.0
2723481830,2723481841,0,222.0,-2.0
2723481841,2723481830,0,222.0,0.0
2723481848,1328838619,0,222.0,1.0
2723481848,26749799,0,225.0,1.0
2723481848,8121582210,0,223.0,1.0
2724376053,69268953,0,391.0,-30.0
2724376053,69264256,0,361.0,-30.0
2727572994,2727573073,0,324.0,0.0
2727573073,1175146748,0,333.0,-9.0
2727573073,1175146940,0,322.0,-9.0
2727573073,2727572994,0,324.0,-9.0
2729376122,2729376130,0,218.0,3.0
2729376122,1310598648,0,218.0,3.0
2729376122,91816253,0,221.0,3.0
2729376127,1329550489,0,223.0,0.0
2729376127,91816247,0,223.0,0.0
2729376127,3752230360,0,223.0,0.0
2729376130,2729376122,0,218.0,0.0
2734113335,2734113337,0,426.0,0.0
2734113337,896107679,0,426.0,0.0
2734113337,2734113335,0,426.0,0.0
2734113337,896113758,0,426.0,0.0
2734113338,896113758,0,426.0,0.0
2734278172,4432664913,0,356.0,0.0
2734278364,3752230360,0,223.0,0.0
2734373738,33475401,0,439.0,0.0
2734373738,261895441,0,439.0,0.0
2734373738,255112936,0,439.0,0.0
2734467812,2734467820,0,424.0,0.0
2734467820,60015127,0,422.0,2.0
2734467820,60015125,0,422.0,2.0
2734467820,2734467812,0,424.0,2.0
2734578931,4361918388,0,339.0,4.0
2734578931,245002885,0,340.0,4.0
2734578931,4361918357,0,343.0,4.0
2734584212,7959412326,0,445.0,0.0
2734584212,30132773,0,446.0,0.0
2734584212,30132772,0,445.0,0.0
2734610098,243539274,0,345.0,0.0
2734610125,243511641,0,364.0,0.0
2734739637,51290010,0,449.0,0.0
2734739649,29984433,0,481.0,0.0
2734739675,60443459,0,488.0,0.0
2734739685,53444315,0,492.0,3.0
2734739685,32920727,0,493.0,3.0
2734739685,391492125,0,495.0,3.0
2734739695,51286513,0,429.0,-3.0
2734739695,59606526,0,429.0,-3.0
2734739695,6299525814,0,426.0,-3.0
2734739705,60029548,0,417.0,0.0
2734739705,60029544,0,417.0,0.0
2734739705,60029547,0,417.0,0.0
2734880682,249287371,0,372.0,0.0
2734913444,249287371,0,374.0,10.0
2734913444,1573172770,0,384.0,10.0
2734913444,1573172770,1,384.0,10.0
2734963921,243536620,0,431.0,-5.0
2734963921,4091258536,0,431.0,-5.0
2734963921,4091254969,0,426.0,-5.0
2735033110,2016366747,0,452.0,-3.0
2735033110,10916173289,0,452.0,-3.0
2735033110,2016366761,0,449.0,-3.0
2735377651,247945445,0,358.0,-15.0
2735377651,216319731,0,357.0,-15.0
2735377651,2735377674,0,343.0,-15.0
2735377674,216320082,0,357.0,-14.0
2735377674,216319702,0,354.0,-14.0
2735377674,2735377651,0,343.0,-14.0
2737513141,254378283,0,361.0,16.0
2737513141,1211004106,0,379.0,16.0
2737513141,11494523385,0,377.0,16.0
2737513158,246821802,0,332.0,-8.0
2737513158,1598468995,0,343.0,-8.0
2737513158,2948248214,0,325.0,-8.0
2737513158,558614396,0,324.0,-8.0
2745520787,1950418022,0,223.0,0.0
2745535063,1667767034,0,228.0,-1.0
2745535063,1821303740,0,228.0,-1.0
2745535063,3238249203,0,227.0,-1.0
2749795456,269257463,0,227.0,0.0
2750947546,243507434,0,228.0,0.0
2750947546,274587140,0,227.0,0.0
2750947546,1435861759,0,225.0,0.0
2750947546,1839057159,0,228.0,0.0
2751946468,2751946476,0,225.0,0.0
2751946468,9869316554,0,232.0,0.0
2751946468,9869971916,0,225.0,0.0
2751946476,2751946468,0,225.0,0.0
2752674732,252060756,0,223.0,0.0
2753100236,6149812800,0,224.0,0.0
2753100236,6149812801,0,225.0,0.0
2753100236,6331061732,0,224.0,0.0
2754346891,659997,0,345.0,0.0
2754346902,266836738,0,326.0,0.0
2755732058,1950418022,0,223.0,0.0
2755747078,45210708,0,227.0,0.0
2756116241,2007200193,0,292.0,0.0
2756758368,2756758380,0,393.0,2.0
2756758368,2756758380,1,389.0,2.0
2756758368,282583941,0,395.0,2.0
2756758380,282583945,0,394.0,-5.0
2756758380,2756758368,0,393.0,-5.0
2756758380,2756758368,1,389.0,-5.0
2774917832,251703855,0,501.0,7.0
2774917832,2774917843,0,501.0,7.0
2774917832,251703801,0,508.0,7.0
2774917843,251703855,0,501.0,1.0
2774917843,2774917832,0,501.0,1.0
2774917843,464409372,0,502.0,1.0
2781015997,2538077714,0,441.0,-1.0
2781015997,2538077701,0,443.0,-1.0
2781015997,6111248608,0,440.0,-1.0
2781041568,2781041570,0,304.0,0.0
2781041570,246648129,0,304.0,0.0
2781041570,2781041568,0,304.0,0.0
2781041570,246648226,0,304.0,0.0
2782001453,1839117194,0,357.0,-7.0
2782001453,3503402191,0,352.0,-7.0
2782001453,59654604,0,348.0,-7.0
2782001453,3140160609,0,350.0,-7.0
2782001454,703500407,0,365.0,0.0
2782744349,2782809403,0,286.0,-1.0
2782744349,2782744361,0,285.0,-1.0
2782744349,2782744361,1,285.0,-1.0
2782744361,2782744349,0,285.0,-2.0
2782744361,10799650,0,283.0,-2.0
2782809399,2782809401,0,291.0,0.0
2782809400,2782809403,0,286.0,0.0
2782809401,2782809399,0,291.0,-7.0
2782809401,10799652,0,286.0,-7.0
2782809401,2782809403,0,284.0,-7.0
2782809403,2782809400,0,286.0,0.0
2782809403,2782809401,0,284.0,0.0
2782809403,2782744349,0,286.0,0.0
2786891015,1100731668,0,427.0,0.0
2786891023,1100731958,0,425.0,0.0
2789325875,257088527,0,426.0,0.0
2794224629,697015777,0,237.0,-8.0
2794224629,2452093434,0,229.0,-8.0
2794224629,2794224637,0,229.0,-8.0
2794224637,2794224640,0,230.0,-1.0
2794224637,2794224638,0,236.0,-1.0
2794224637,2794224629,0,229.0,-1.0
2794224638,2794224637,0,236.0,0.0
2794224639,2794224652,0,232.0,0.0
2794224640,2794224637,0,230.0,4.0
2794224640,2794224642,0,233.0,4.0
2794224640,2794224641,0,234.0,4.0
2794224641,2794224640,0,234.0,0.0
2794224642,2794224640,0,233.0,1.0
2794224642,2794224644,0,233.0,1.0
2794224642,2794224643,0,234.0,1.0
2794224643,2794224642,0,234.0,0.0
2794224644,2794224642,0,233.0,0.0
2794224644,2794224646,0,233.0,0.0
2794224644,2794224645,0,233.0,0.0
2794224645,2794224644,0,233.0,0.0
2794224646,2794224644,0,233.0,0.0
2794224646,2794224648,0,228.0,0.0
2794224646,2794224647,0,233.0,0.0
2794224647,2794224646,0,233.0,0.0
2794224648,2794224646,0,228.0,5.0
2794224648,2794224650,0,229.0,5.0
2794224648,2794224649,0,233.0,5.0
2794224649,2794224648,0,233.0,0.0
2794224650,2794224648,0,229.0,0.0
2794224650,2794224651,0,232.0,0.0
2794224650,2794224652,0,229.0,0.0
2794224651,2794224650,0,232.0,0.0
2794224652,2794224639,0,232.0,-3.0
2794224652,2794224653,0,231.0,-3.0
2794224652,2794224650,0,229.0,-3.0
2794224653,2794224652,0,231.0,0.0
2796683966,82753455,0,226.0,0.0
2796683966,82753273,0,227.0,0.0
2796683966,3811343353,0,226.0,0.0
2800358077,2800358078,0,232.0,0.0
2800358077,1032999368,0,232.0,0.0
2800358077,252060915,0,232.0,0.0
2800358078,2800358077,0,232.0,0.0
2801990333,2807062425,0,470.0,0.0
2801990333,286646488,0,470.0,0.0
2801990333,2807062424,0,470.0,0.0
2804216833,2804216835,0,446.0,0.0
2804216835,69308129,0,447.0,-1.0
2804216835,2804216833,0,446.0,-1.0
2804216835,2533855529,0,446.0,-1.0
2804316051,13823896,0,451.0,-1.0
2804316051,69299899,0,448.0,-1.0
2804316051,2804316056,0,450.0,-1.0
2804316056,2804316051,0,450.0,0.0
2806119424,254016940,0,460.0,0.0
2806119424,2806119426,0,458.0,0.0
2806119424,28800195,0,460.0,0.0
2806119426,2806119424,0,458.0,0.0
2806119427,2806119429,0,459.0,2.0
2806119427,254016940,0,460.0,2.0
2806119427,254016911,0,461.0,2.0
2806119428,2806119429,0,459.0,0.0
2806119429,2806119428,0,459.0,0.0
2806119429,2806119427,0,459.0,0.0
2806119429,2806119430,0,459.0,0.0
2806119430,2806119429,0,459.0,0.0
2806171086,280404371,0,475.0,-5.0
2806171086,26536739,0,474.0,-5.0
2806171086,2806171088,0,470.0,-5.0
2806171088,2806171086,0,470.0,0.0
2806288716,2806288722,0,435.0,1.0
2806288716,69270000,0,433.0,1.0
2806288716,590047,0,436.0,1.0
2806288722,2806288716,0,435.0,0.0
2806288723,2806288724,0,439.0,0.0
2806288723,1106391596,0,439.0,0.0
2806288723,590047,0,439.0,0.0
2806288724,2806288723,0,439.0,0.0
2806288741,260482685,0,439.0,0.0
2806288741,69270002,0,439.0,0.0
2806288741,2806288742,0,439.0,0.0
2806288742,2806288741,0,439.0,0.0
2806772587,1105620503,0,467.0,0.0
2806795475,1115319497,0,463.0,0.0
2806795475,2806795478,0,463.0,0.0
2806795475,1294131250,0,463.0,0.0
2806795478,2806795475,0,463.0,0.0
2806840217,1106392159,0,446.0,0.0
2807062424,2801990333,0,470.0,0.0
2807062425,2801990333,0,470.0,0.0
2807062425,26536739,0,473.0,0.0
2807062425,2807062427,0,470.0,0.0
2807062427,2807062425,0,470.0,0.0
2807185124,2807185126,0,438.0,0.0
2807185126,2981312428,0,438.0,0.0
2807185126,260482671,0,440.0,0.0
2807185126,2807185124,0,438.0,0.0
2807319358,4398604859,0,458.0,1.0
2807319358,4398604860,0,457.0,1.0
2807319358,246830795,0,459.0,1.0
2808188383,3736799233,0,220.0,0.0
2816517676,27254068,0,488.0,-2.0
2816517676,3142264912,0,486.0,-2.0
2816517676,11056871647,0,486.0,-2.0
2822153955,130161265,0,224.0,0.0
2822898500,3811730988,0,229.0,-1.0
2822898500,8344415530,0,228.0,-1.0
2827531178,2827531179,0,250.0,0.0
2827531179,2827531178,0,250.0,0.0
2827531179,150578829,0,250.0,0.0
2827531179,5981153666,0,250.0,0.0
2830885203,5522900534,0,325.0,-3.0
2830885203,8765450847,0,318.0,-3.0
2830885203,6306130242,0,322.0,-3.0
2830885237,35827936,0,305.0,0.0
2830885237,8874661699,0,305.0,0.0
2830885237,8874737907,0,305.0,0.0
2831229822,8149654819,0,301.0,-3.0
2831229822,2831274209,0,300.0,-3.0
2831229822,31125863,0,298.0,-3.0
2831229822,8936609599,0,298.0,-3.0
2831274209,2831229822,0,300.0,0.0
2831881741,4306407138,0,227.0,1.0
2831881741,45210708,0,227.0,1.0
2831881741,3259106959,0,228.0,1.0
2834026752,104066989,0,277.0,0.0
2840473691,3178851954,0,466.0,0.0
2846210544,1640430702,0,335.0,3.0
2846210544,267970835,0,336.0,3.0
2846210544,1826093636,0,338.0,3.0
2846244351,3657662455,0,312.0,0.0
2846244351,318149606,0,312.0,0.0
2846244351,1141833661,0,312.0,0.0
2846244355,318149602,0,306.0,0.0
2846244355,268110824,0,303.0,0.0
2846244355,1247024486,0,306.0,0.0
2846263279,26789963,0,294.0,0.0
2846263279,428601492,0,291.0,0.0
2846263279,3797228249,0,294.0,0.0
2846292000,491464470,0,348.0,0.0
2846298878,1299639502,0,274.0,0.0
2846298878,5606405481,0,274.0,0.0
2846298878,38690543,0,274.0,0.0
2847671068,2847671081,0,264.0,-1.0
2847671068,151003073,0,268.0,-1.0
2847671068,3359527265,0,263.0,-1.0
2847671073,2847671084,0,269.0,-10.0
2847671073,6531650985,0,259.0,-10.0
2847671081,2847671068,0,264.0,0.0
2847671081,2847671073,0,264.0,0.0
2847671084,2847671073,0,269.0,0.0
2850290077,645243,0,311.0,0.0
2850290077,4378781988,0,311.0,0.0
2850290077,5577313918,0,311.0,0.0
2850290077,5577315442,0,311.0,0.0
2850305204,2880153510,0,255.0,-12.0
2850305204,322974840,0,249.0,-12.0
2850305204,2850305229,0,243.0,-12.0
2850305229,253710755,0,239.0,-3.0
2850305229,698563596,0,237.0,-3.0
2850305229,2850305204,0,243.0,-3.0
2850305229,322976698,0,236.0,-3.0
2852338093,2852338095,0,270.0,-1.0
2852338093,2852338094,0,269.0,-1.0
2852338093,2852338094,1,269.0,-1.0
2852338094,2852338096,0,272.0,-3.0
2852338094,2852338093,0,269.0,-3.0
2852338094,2852338093,1,269.0,-3.0
2852338095,2852338097,0,270.0,0.0
2852338095,2852338093,0,270.0,0.0
2852338095,2852338096,0,270.0,0.0
2852338096,2852338094,0,272.0,-2.0
2852338096,2852338099,0,272.0,-2.0
2852338096,2852338095,0,270.0,-2.0
2852338097,2852339201,0,268.0,2.0
2852338097,2852338095,0,270.0,2.0
2852338097,2852338099,0,270.0,2.0
2852338098,1259352833,0,267.0,1.0
2852338098,6071178937,0,267.0,1.0
2852338098,268856263,0,268.0,1.0
2852338099,2852338096,0,272.0,1.0
2852338099,2852338097,0,270.0,1.0
2852338099,2852339201,0,273.0,1.0
2852339201,2852338097,0,268.0,1.0
2852339201,2852338099,0,273.0,1.0
2852339201,6071178937,0,269.0,1.0
2852339237,8987569283,0,268.0,0.0
2853072221,8231763823,0,272.0,0.0
2853072225,4569064,0,274.0,-2.0
2853072225,2853072221,0,272.0,-2.0
2853079466,92310797,0,260.0,-5.0
2853079466,265967470,0,255.0,-5.0
2853080190,4568986,0,268.0,0.0
2853127034,2853127036,0,297.0,1.0
2853127034,2073415819,0,298.0,1.0
2853127036,2853127034,0,297.0,-1.0
2853127036,1153377659,0,294.0,-1.0
2853127036,280128381,0,296.0,-1.0
2853142984,265472272,0,282.0,3.0
2853142984,71694991,0,282.0,3.0
2853142984,2853142991,0,281.0,3.0
2853142984,5742158160,0,285.0,3.0
2853142991,265472271,0,278.0,3.0
2853142991,71694992,0,280.0,3.0
2853142991,2853142984,0,281.0,3.0
2853155050,1153376449,0,280.0,0.0
2853155050,2853155054,0,280.0,0.0
2853155054,2853155064,0,278.0,-1.0
2853155054,2853155050,0,280.0,-1.0
2853155054,2853155067,0,277.0,-1.0
2853155064,265472271,0,278.0,0.0
2853155064,2853155054,0,278.0,0.0
2853155067,71703684,0,276.0,1.0
2853155067,265470518,0,276.0,1.0
2853155067,2853274003,0,273.0,1.0
2853155067,2853155054,0,277.0,1.0
2853274003,2853155067,0,273.0,0.0
2853816659,75724307,0,246.0,-4.0
2853816659,1175017540,0,246.0,-4.0
2853816659,75741373,0,242.0,-4.0
2862399558,2862399559,0,263.0,1.0
2862399558,2862399561,0,263.0,1.0
2862399558,10121739141,0,264.0,1.0
2862399559,2862399558,0,263.0,1.0
2862399559,313976571,0,263.0,1.0
2862399559,2862399560,0,264.0,1.0
2862399560,4783303478,0,263.0,1.0
2862399560,2862399559,0,264.0,1.0
2862399560,253798441,0,264.0,1.0
2862399561,2862399558,0,263.0,0.0
2862399561,2862399570,0,264.0,0.0
2862399561,2862399562,0,263.0,0.0
2862399562,313840096,0,262.0,0.0
2862399562,2862399561,0,263.0,0.0
2862399562,4783303478,0,262.0,0.0
2862399570,677762017,0,264.0,0.0
2862399570,3045116233,0,264.0,0.0
2862399570,2862399561,0,264.0,0.0
2862399572,2884124909,0,262.0,2.0
2862399572,313975497,0,262.0,2.0
2862399572,2884124903,0,264.0,2.0
2862399573,2862399574,0,265.0,0.0
2862399574,2862399573,0,265.0,-1.0
2862399574,2884124903,0,265.0,-1.0
2862399574,3045116135,0,264.0,-1.0
2862421039,2862421045,0,266.0,-12.0
2862421039,2953143535,0,266.0,-12.0
2862421039,1791732089,0,254.0,-12.0
2862421044,1607960935,0,268.0,-3.0
2862421044,2862421050,0,267.0,-3.0
2862421044,11215867059,0,265.0,-3.0
2862421045,2862421039,0,266.0,2.0
2862421045,2953143541,0,264.0,2.0
2862421045,2862421051,0,268.0,2.0
2862421049,2953143569,0,268.0,0.0
2862421049,2862421051,0,268.0,0.0
2862421049,253798438,0,268.0,0.0
2862421050,2862421052,0,268.0,-6.0
2862421050,2862421044,0,267.0,-6.0
2862421050,2953143541,0,262.0,-6.0
2862421051,2862421049,0,268.0,0.0
2862421051,2862421052,0,268.0,0.0
2862421051,2862421045,0,268.0,0.0
2862421052,2862421051,0,268.0,0.0
2862421052,2862421050,0,268.0,0.0
2862421052,2953143541,0,268.0,0.0
2862496120,2398243487,0,215.0,0.0
2862683946,318674409,0,270.0,-2.0
2862683946,313976645,0,268.0,-2.0
2862683946,2862683949,0,268.0,-2.0
2862683949,2862683946,0,268.0,0.0
2862898551,1299756083,0,247.0,-4.0
2862898551,248911073,0,249.0,-4.0
2862898551,837580426,0,243.0,-4.0
2862944995,614463051,0,229.0,0.0
2862944995,614463053,0,230.0,0.0
2862944995,2862944996,0,229.0,0.0
2862944996,2862944995,0,229.0,1.0
2862944996,2898056892,0,232.0,1.0
2862944996,2882023210,0,230.0,1.0
2863039211,1030249193,0,283.0,0.0
2863093506,1305832383,0,257.0,-6.0
2863093506,253710458,0,252.0,-6.0
2863093506,2880153510,0,251.0,-6.0
2863156655,190789319,0,284.0,1.0
2863156655,190789316,0,287.0,1.0
2863156655,2863240222,0,285.0,1.0
2863156664,190789895,0,288.0,2.0
2863156664,2863156664,0,290.0,2.0
2863156664,2863156664,1,290.0,2.0
2863240222,1668364449,0,284.0,1.0
2863240222,2863156655,0,285.0,1.0
2863240222,2863240629,0,285.0,1.0
2863240224,2863240629,0,286.0,0.0
2863240629,2863240224,0,286.0,0.0
2863240629,2863240222,0,285.0,0.0
2863240629,190789316,0,286.0,0.0
2863888274,1671019523,0,235.0,0.0
2863888275,1671019562,0,234.0,0.0
2863888278,1671019552,0,234.0,0.0
2863888279,253710665,0,234.0,0.0
2863888281,253710666,0,236.0,0.0
2863954560,350565071,0,284.0,1.0
2863954560,1540275334,0,289.0,1.0
2863954560,190786597,0,285.0,1.0
2863954563,336273417,0,284.0,2.0
2863954563,2324223439,0,289.0,2.0
2863954563,253710846,0,286.0,2.0
2863993446,2863993447,0,292.0,0.0
2863993447,2349795654,0,292.0,0.0
2863993447,190786589,0,293.0,0.0
2863993447,2863993446,0,292.0,0.0
2864017135,2864017137,0,294.0,0.0
2864017135,2864017136,0,294.0,0.0
2864017135,1540651846,0,297.0,0.0
2864017135,1540651896,0,294.0,0.0
2864017136,2864017135,0,294.0,0.0
2864017137,2864017135,0,294.0,0.0
2864017137,1668070577,0,295.0,0.0
2864017137,2864756804,0,294.0,0.0
2864101464,2864101467,0,280.0,0.0
2864101467,2864101464,0,280.0,3.0
2864101467,2349725813,0,284.0,3.0
2864101467,1030249193,0,283.0,3.0
2864348878,276066302,0,220.0,0.0
2864528965,8704838117,0,282.0,0.0
2864727303,337858630,0,298.0,0.0
2864756804,1540651896,0,294.0,0.0
2864756804,190786589,0,294.0,0.0
2864756804,2864017137,0,294.0,0.0
2864768101,351124193,0,295.0,0.0
2864808816,2864808817,0,272.0,0.0
2864808817,2864808821,0,279.0,-6.0
2864808817,2864808816,0,272.0,-6.0
2864808817,948024374,0,273.0,-6.0
2864808821,2864808817,0,279.0,0.0
2864830302,253710240,0,264.0,1.0
2864830302,253710240,1,263.0,1.0
2864830302,1551959911,0,265.0,1.0
2864845097,1926698316,0,245.0,-2.0
2864845097,1551959564,0,245.0,-2.0
2864845097,1551959780,0,243.0,-2.0
2864884046,1578946426,0,266.0,0.0
2864938731,3712310338,0,257.0,3.0
2864938731,7006606425,0,260.0,3.0
2865026437,8524811594,0,292.0,0.0
2865026437,6426687082,0,292.0,0.0
2865026437,2465991284,0,291.0,0.0
2865026437,3481572954,0,290.0,0.0
2865026437,2865026441,0,292.0,0.0
2865026441,2865026437,0,292.0,0.0
2865148605,262068239,0,308.0,-5.0
2865148605,243204272,0,303.0,-5.0
2866397233,4646549814,0,359.0,-3.0
2866397233,1640430623,0,359.0,-3.0
2866397233,1790264482,0,356.0,-3.0
2867987538,8968461464,0,282.0,-3.0
2867987538,322860294,0,281.0,-3.0
2867987538,5535655477,0,279.0,-3.0
2868745799,3786367479,0,242.0,0.0
2868745799,491539399,0,242.0,0.0
2868745799,3786367482,0,242.0,0.0
2869264655,2869264657,0,343.0,0.0
2869264655,2869264656,0,347.0,0.0
2869264655,682199,0,343.0,0.0
2869264656,2869264659,0,343.0,4.0
2869264656,266199714,0,343.0,4.0
2869264656,2869264655,0,347.0,4.0
2869264657,2869264655,0,343.0,0.0
2869264659,2869264656,0,343.0,0.0
2869264672,260052434,0,340.0,1.0
2869264672,8817615225,0,341.0,1.0
2869268006,5316250811,0,343.0,1.0
2869268006,2869268008,0,344.0,1.0
2869268008,2869268006,0,344.0,0.0
2872791314,120363825,0,277.0,-3.0
2872791314,13822141,0,277.0,-3.0
2872791314,2917763881,0,274.0,-3.0
2872791319,299403590,0,275.0,0.0
2872791319,2917763876,0,275.0,0.0
2873602586,271948316,0,319.0,-2.0
2873602586,149256675,0,311.0,-2.0
2873602586,162782686,0,317.0,-2.0
2874797366,300121123,0,458.0,0.0
2874797366,3049626548,0,460.0,0.0
2874797366,300121122,0,458.0,0.0
2875164806,2875164807,0,469.0,0.0
2875164807,3460282337,0,469.0,0.0
2875164807,2875164806,0,469.0,0.0
2875164807,262736684,0,469.0,0.0
2875164808,3460282337,0,469.0,0.0
2875164812,59655274,0,474.0,-4.0
2875164812,59655275,0,468.0,-4.0
2875164812,3460282337,0,470.0,-4.0
2878719013,2878719024,0,428.0,-1.0
2878719013,483835,0,428.0,-1.0
2878719013,643810,0,427.0,-1.0
2878719024,483836,0,429.0,-1.0
2878719024,483835,0,428.0,-1.0
2878719024,2878719013,0,428.0,-1.0
2878825291,2878825300,0,422.0,0.0
2878825300,643815,0,424.0,-1.0
2878825300,2878825291,0,422.0,-1.0
2878825300,60015188,0,423.0,-1.0
2878841058,2878841080,0,424.0,0.0
2878841080,168908286,0,424.0,0.0
2878841080,2878841058,0,424.0,0.0
2878841080,643815,0,424.0,0.0
2878872974,31230250,0,364.0,0.0
2879610562,666960712,0,379.0,0.0
2879627948,10287895869,0,372.0,0.0
2879668513,2879668520,0,376.0,0.0
